,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
25,"['Elis Thor Dansson', 'Rahul Bharadwaj B.M [16]']","['[ISL] ', '[IND] ']",[],MS - Qualification,20180125,"Reykjavik, Iceland"
26,"['James Penver', 'Daniel Isak Steinarsson']","['[ENG] ', '[ISL] ']","['21-12', '21-16']",MS - Qualification,20180125,"Reykjavik, Iceland"
27,"['Andy Tsai [7]', 'Peder Søvndal']","['[SWE] ', '[DEN] ']","['21-11', '21-6']",MS - Qualification,20180125,"Reykjavik, Iceland"
28,"['Joachim Persson', 'Miguel Barbado']","['[DEN] ', '[ESP] ']","['21-13', '21-13']",MS - Qualification,20180125,"Reykjavik, Iceland"
29,"['Kari Gunnarsson [15]', 'Alvaro Vazquez']","['[ISL] ', '[ESP] ']","['21-18', '21-9']",MS - Qualification,20180125,"Reykjavik, Iceland"
30,"['Mikk Järveoja', 'Robert Ingi Huldarsson']","['[EST] ', '[ISL] ']","['21-18', '21-16']",MS - Qualification,20180125,"Reykjavik, Iceland"
31,"['Kiran George [2]', 'Sander Merits']","['[IND] ', '[EST] ']","['21-13', '21-16']",MS - Qualification,20180125,"Reykjavik, Iceland"
32,"['Trine Villadsen', 'Una Hrund Orvar']","['[DEN] ', '[ISL] ']","['21-8', '21-6']",WS - Qualification,20180125,"Reykjavik, Iceland"
33,"['Freya Redfearn', 'Halla Maria Gustafsdottir']","['[ENG] ', '[ISL] ']","['21-3', '21-8']",WS - Qualification,20180125,"Reykjavik, Iceland"
34,"['Antonia Meinke', 'Solrun Anna Ingvarsdottir']","['[AUT] ', '[ISL] ']","['21-7', '21-7']",WS - Qualification,20180125,"Reykjavik, Iceland"
35,"['Vlada Gynga', 'Anna Alexandra Petersen']","['[MDA] ', '[ISL] ']","['21-11', '21-8']",WS - Qualification,20180125,"Reykjavik, Iceland"
36,"['Abbygael Harris', 'Karolina Prus']","['[ENG] ', '[ISL] ']","['21-4', '21-6']",WS - Qualification,20180125,"Reykjavik, Iceland"
