,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
51,"['Thom Gicquel', 'Ronan Labar', 'Daniel Benz', 'Andreas Heinz']","['[FRA] ', '[FRA] ', '[GER] ', '[GER] ']","['21-19', '21-18']",MD ,20180424,"Huelva, Spain"
52,"['Jan O Jorgensen', 'Michal Rogalski']","['[DEN] ', '[POL] ']","['21-9', '21-15']",MS ,20180424,"Huelva, Spain"
53,"['Jelle Maas', 'Robin Tabeling', 'Alexander Dunn', 'Adam Hall']","['[NED] ', '[NED] ', '[SCO] ', '[SCO] ']","['21-16', '19-21', '29-27']",MD ,20180424,"Huelva, Spain"
54,"['Mark Caljouw [6]', 'Sergey Sirant']","['[NED] ', '[RUS] ']","['21-19', '21-19']",MS ,20180424,"Huelva, Spain"
55,"['Chloe Birch', 'Beatriz Corrales [5]']","['[ENG] ', '[ESP] ']","['21-16', '21-19']",WS ,20180424,"Huelva, Spain"
56,"['Nhat Nguyen', 'Pablo Abian [7]']","['[IRL] ', '[ESP] ']","['21-9', '21-18']",MS ,20180424,"Huelva, Spain"
57,"['Carolina Marin [1]', 'Marie Batomene']","['[ESP] ', '[FRA] ']","['21-15', '21-12']",WS ,20180424,"Huelva, Spain"
58,"['Rajiv Ouseph [3]', 'Luís Enrique Peñalver']","['[ENG] ', '[ESP] ']","['21-19', '21-8']",MS ,20180424,"Huelva, Spain"
59,"['Gabriela Stoeva [2]', 'Stefani Stoeva', 'Linda Efler', 'Olga Konon']","['[BUL] ', '[BUL] ', '[GER] ', '[GER] ']","['21-16', '21-15']",WD ,20180424,"Huelva, Spain"
60,"['Anders Antonsen [2]', 'Toby Penty']","['[DEN] ', '[ENG] ']","['21-12', '15-21', '22-20']",MS ,20180424,"Huelva, Spain"
61,"['Kirsty Gilmour [2]', 'Mette Poulsen']","['[SCO] ', '[DEN] ']","['21-18', '21-17']",WS ,20180424,"Huelva, Spain"
62,"['Evgeniya Kosetskaya [4]', 'Maria Ulitina']","['[RUS] ', '[UKR] ']","['22-20', '21-14']",WS ,20180424,"Huelva, Spain"
63,"['Chloe Birch [8]', 'Jessica Pugh', 'Busra Unlu', 'Ebru Yazgan']","['[ENG] ', '[ENG] ', '[TUR] ', '[TUR] ']","['21-9', '21-9']",WD ,20180424,"Huelva, Spain"
64,"['Nhat Nguyen', 'Paul Reynolds', 'Kristjan Kaljurand', 'Raul Käsner']","['[IRL] ', '[IRL] ', '[EST] ', '[EST] ']","['20-22', '22-20', '21-12']",MD ,20180424,"Huelva, Spain"
65,"['Natalia Koch Rohde [7]', 'Mariya Mitsova']","['[DEN] ', '[BUL] ']","['21-15', '21-17']",WS ,20180424,"Huelva, Spain"
66,"['Jenny Nystrom', 'Sonja Pekkola', 'Sara Boyle', 'Rachael Darragh']","['[FIN] ', '[FIN] ', '[IRL] ', '[IRL] ']","['21-15', '15-21', '21-16']",WD ,20180424,"Huelva, Spain"
67,"['Sara Penalver Pereira', 'Lianne Tan']","['[ESP] ', '[BEL] ']","['21-18', '21-16']",WS ,20180424,"Huelva, Spain"
68,"['Maiken Fruergaard [3]', 'Sara Thygesen', 'Kristin Kuuba', 'Helina Rüütel']","['[DEN] ', '[DEN] ', '[EST] ', '[EST] ']","['21-17', '21-19']",WD ,20180424,"Huelva, Spain"
69,"['Raul Must', 'Emre Lale']","['[EST] ', '[TUR] ']","['21-19', '21-16']",MS ,20180424,"Huelva, Spain"
70,"['Lauren Smith [4]', 'Sarah Walker', 'Maryna Ilyinskaya', 'Yelyzaveta Zharka']","['[ENG] ', '[ENG] ', '[UKR] ', '[UKR] ']","['21-13', '21-16']",WD ,20180424,"Huelva, Spain"
71,"['Mark Lamsfuss [8]', 'Marvin Emil Seidel', 'Javier Suarez', 'Alberto Zapico']","['[GER] ', '[GER] ', '[ESP] ', '[ESP] ']","['21-9', '21-11']",MD ,20180424,"Huelva, Spain"
72,"['Johanna Goliszewski', 'Lara Kaepplein', 'Alzbeta Basova', 'Michaela Fuchsova']","['[GER] ', '[GER] ', '[CZE] ', '[CZE] ']","['21-11', '21-14']",WD ,20180424,"Huelva, Spain"
73,"['Mathias Christiansen [6]', 'David Daugaard', 'Jacco Arends', 'Ruben Jille']","['[DEN] ', '[DEN] ', '[NED] ', '[NED] ']","['15-21', '21-15', '24-22']",MD ,20180424,"Huelva, Spain"
74,"['Jones Ralfy Jansen [7]', 'Josche Zurwonne', 'Milan Dratva', 'Matej Hlinican']","['[GER] ', '[GER] ', '[SVK] ', '[SVK] ']","['21-10', '21-11']",MD ,20180424,"Huelva, Spain"
75,"['Sabrina Jaquet', 'Soraya De Visch Eijbergen']","['[SUI] ', '[NED] ']","['12-21', '21-19', '21-16']",WS ,20180424,"Huelva, Spain"
76,"['Artem Pochtarov', 'Eetu Heino']","['[UKR] ', '[FIN] ']","['21-17', '12-21', '21-12']",MS ,20180424,"Huelva, Spain"
77,"['Evgenij Dremin', 'Denis Grachev', 'Eloi Adam', 'Samy Corvee']","['[RUS] ', '[RUS] ', '[FRA] ', '[FRA] ']","['21-23', '21-15', '22-20']",MD ,20180424,"Huelva, Spain"
78,"['Misha Zilberman', 'Miha Ivanic']","['[ISR] ', '[SLO] ']","['21-10', '21-8']",MS ,20180424,"Huelva, Spain"
79,"['Yvonne Li', 'Getter Saar']","['[GER] ', '[EST] ']","['21-9', '21-9']",WS ,20180424,"Huelva, Spain"
80,"['Julie Finne-Ipsen', 'Rikke Søby', 'Vytaute Fomkinaite', 'Gerda Voitechovskaja']","['[DEN] ', '[DEN] ', '[LTU] ', '[LTU] ']","['21-7', '21-9']",WD ,20180424,"Huelva, Spain"
81,"['Emilie Lefel [6]', 'Anne Tran', 'Elena Fernandez', 'Lorena Usle']","['[FRA] ', '[FRA] ', '[ESP] ', '[ESP] ']","['21-18', '21-7']",WD ,20180424,"Huelva, Spain"
82,"['Bengisu Ercetin', 'Nazlıcan Inci', 'Kamilla Rytter Juhl [1]', 'Christinna Pedersen']","['[TUR] ', '[TUR] ', '[DEN] ', '[DEN] ']",[],WD ,20180424,"Huelva, Spain"
83,"['Lucas Corvee [8]', 'Christian Kirchmayr']","['[FRA] ', '[SUI] ']","['21-16', '21-11']",MS ,20180424,"Huelva, Spain"
84,"['Mads Conrad-Petersen [2]', 'Mads Pieler Kolding', 'Daniel Nikolov', 'Ivan Rusev']","['[DEN] ', '[DEN] ', '[BUL] ', '[BUL] ']","['21-13', '21-12']",MD ,20180424,"Huelva, Spain"
