,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
55,"['Praveen Jordan', 'Melati Daeva Oktavianti', 'Chan Peng Soon [6]', 'Liu Ying Goh']","['[INA] ', '[INA] ', '[MAS] ', '[MAS] ']","['21-19', '21-18']",XD,20180306,"Mülheim an der Ruhr, Germany"
56,"['Chen Yufei [4]', 'Soniia Cheah']","['[CHN] ', '[MAS] ']","['21-11', '21-13']",WS,20180306,"Mülheim an der Ruhr, Germany"
57,"['Takeshi Kamura [1]', 'Keigo Sonoda', 'Arjun M.R.', 'Ramchandran Shlok']","['[JPN] ', '[JPN] ', '[IND] ', '[IND] ']","['21-13', '21-18']",MD,20180306,"Mülheim an der Ruhr, Germany"
58,"['Shi Yuqi [3]', 'Zhao Junpeng']","['[CHN] ', '[CHN] ']","['21-17', '16-21', '21-19']",MS,20180306,"Mülheim an der Ruhr, Germany"
59,"['Jongkolphan Kititharakul [6]', 'Rawinda Prajongjai', 'Amanda Hogstrom', 'Clara Nistad']","['[THA] ', '[THA] ', '[SWE] ', '[SWE] ']","['21-11', '21-7']",WD,20180306,"Mülheim an der Ruhr, Germany"
60,"['Neslihan Yigit', 'Mette Poulsen']","['[TUR] ', '[DEN] ']","['21-15', '14-21', '21-19']",WS,20180306,"Mülheim an der Ruhr, Germany"
61,"['Lee Jhe-Huei [4]', 'Lee Yang', 'Ong Yew Sin', 'Teo Ee Yi']","['[TPE] ', '[TPE] ', '[MAS] ', '[MAS] ']","['17-21', '21-15', '22-20']",MD,20180306,"Mülheim an der Ruhr, Germany"
62,"['Anthony Sinisuka Ginting [5]', 'Kim Bruun']","['[INA] ', '[DEN] ']","['14-21', '1-2']",MS,20180306,"Mülheim an der Ruhr, Germany"
63,"['Isabel Herttrich', 'Carla Nelte', 'Selena Piek', 'Cheryl Seinen']","['[GER] ', '[GER] ', '[NED] ', '[NED] ']","['22-20', '21-14']",WD,20180306,"Mülheim an der Ruhr, Germany"
64,"['Huang Yuxiang', 'Kan Chao Yu']","['[CHN] ', '[TPE] ']","['21-17', '22-20']",MS,20180306,"Mülheim an der Ruhr, Germany"
65,"['Mads Conrad-Petersen [2]', 'Mads Pieler Kolding', 'Kittinupong Kedren', 'Dechapol Puavaranukroh']","['[DEN] ', '[DEN] ', '[THA] ', '[THA] ']","['21-19', '21-13']",MD,20180306,"Mülheim an der Ruhr, Germany"
66,"['Brittney Tam', 'Kirsty Gilmour [8]']","['[CAN] ', '[SCO] ']","['21-13', '13-21', '21-17']",WS,20180306,"Mülheim an der Ruhr, Germany"
67,"['Angga Pratama', 'Rian Agung Saputro', 'Chung Eui Seok', 'Kim Dukyoung']","['[INA] ', '[INA] ', '[KOR] ', '[KOR] ']","['21-10', '18-21', '21-10']",MD,20180306,"Mülheim an der Ruhr, Germany"
68,"['Subhankar Dey', 'Wong Wing Ki Vincent']","['[IND] ', '[HKG] ']","['21-12', '19-11']",MS,20180306,"Mülheim an der Ruhr, Germany"
69,"['Chiang Mei Hui', 'Evgeniya Kosetskaya']","['[TPE] ', '[RUS] ']","['21-8', '21-15']",WS,20180306,"Mülheim an der Ruhr, Germany"
70,"['Han Chengkai', 'Zhou Haodong', 'Jones Ralfy Jansen', 'Josche Zurwonne']","['[CHN] ', '[CHN] ', '[GER] ', '[GER] ']","['21-15', '21-17']",MD,20180306,"Mülheim an der Ruhr, Germany"
71,"['Huang Dongping', 'Yu Zheng', 'Lee So Hee [5]', 'Shin Seung Chan']","['[CHN] ', '[CHN] ', '[KOR] ', '[KOR] ']","['21-19', '15-21', '21-15']",WD,20180306,"Mülheim an der Ruhr, Germany"
72,"['Chou Tien Chen [4]', 'Jeon Hyeok Jin']","['[TPE] ', '[KOR] ']","['21-18', '21-11']",MS,20180306,"Mülheim an der Ruhr, Germany"
73,"['Saena Kawakami', 'Luise Heim']","['[JPN] ', '[GER] ']","['21-16', '21-13']",WS,20180306,"Mülheim an der Ruhr, Germany"
74,"['Chiang Kai Hsin', 'Hung Shih Han', 'Delphine Delrue', 'Lea Palermo']","['[TPE] ', '[TPE] ', '[FRA] ', '[FRA] ']","['21-13', '23-21']",WD,20180306,"Mülheim an der Ruhr, Germany"
75,"['Kasper Antonsen', 'Niclas Nohr', 'Manu Attri', 'Reddy B. Sumeeth']","['[DEN] ', '[DEN] ', '[IND] ', '[IND] ']","['21-16', '21-16']",MD,20180306,"Mülheim an der Ruhr, Germany"
76,"['Anggia Shitta Awanda', 'Ni Ketut Mahadewi Istarani', 'Chloe Birch', 'Jessica Pugh']","['[INA] ', '[INA] ', '[ENG] ', '[ENG] ']","['19-21', '28-26', '21-7']",WD,20180306,"Mülheim an der Ruhr, Germany"
77,"['Jelle Maas', 'Robin Tabeling', 'Chen Hung Ling [3]', 'Wang Chi-Lin']","['[NED] ', '[NED] ', '[TPE] ', '[TPE] ']","['21-19', '17-21', '22-20']",MD,20180306,"Mülheim an der Ruhr, Germany"
78,"['Jonatan Christie [8]', 'Lucas Corvee']","['[INA] ', '[FRA] ']","['21-13', '21-18']",MS,20180306,"Mülheim an der Ruhr, Germany"
79,"['Sayaka Sato [7]', 'Goh Jin Wei']","['[JPN] ', '[MAS] ']","['21-15', '21-10']",WS,20180306,"Mülheim an der Ruhr, Germany"
80,"['Gao Fangjie', 'Beatriz Corrales']","['[CHN] ', '[ESP] ']","['21-11', '21-14']",WS,20180306,"Mülheim an der Ruhr, Germany"
81,"['Du Yue', 'Li Yinhui', 'Lauren Smith', 'Sarah Walker']","['[CHN] ', '[CHN] ', '[ENG] ', '[ENG] ']","['21-15', '21-11']",WD,20180306,"Mülheim an der Ruhr, Germany"
82,"['Pablo Abian', 'Brice Leverdez']","['[ESP] ', '[FRA] ']","['21-19', '21-17']",MS,20180306,"Mülheim an der Ruhr, Germany"
83,"['Maiken Fruergaard', 'Sara Thygesen', 'Lisa Kaminski', 'Hannah Pohl']","['[DEN] ', '[DEN] ', '[GER] ', '[GER] ']","['21-10', '21-11']",WD,20180306,"Mülheim an der Ruhr, Germany"
84,"['Lee Hyun Il', 'Khosit Phetpradab']","['[KOR] ', '[THA] ']","['15-21', '21-14', '21-8']",MS,20180306,"Mülheim an der Ruhr, Germany"
85,"['Takuto Inoue [6]', 'Yuki Kaneko', 'Jacco Arends', 'Ruben Jille']","['[JPN] ', '[JPN] ', '[NED] ', '[NED] ']","['21-16', '21-12']",MD,20180306,"Mülheim an der Ruhr, Germany"
86,"['Aya Ohori', 'Michelle Li']","['[JPN] ', '[CAN] ']","['21-19', '21-14']",WS,20180306,"Mülheim an der Ruhr, Germany"
87,"['Shiho Tanaka [4]', 'Koharu Yonemoto', 'Alexandra Bøje', 'Sara Lundgaard']","['[JPN] ', '[JPN] ', '[DEN] ', '[DEN] ']","['21-10', '21-9']",WD,20180306,"Mülheim an der Ruhr, Germany"
88,"['Kenta Nishimoto', 'Son Wan Ho [1]']","['[JPN] ', '[KOR] ']","['21-19', '11-21', '21-13']",MS,20180306,"Mülheim an der Ruhr, Germany"
89,"['Yuki Fukushima [3]', 'Sayaka Hirota', 'Savitree Amitrapai', 'Pacharapun Chochuwong']","['[JPN] ', '[JPN] ', '[THA] ', '[THA] ']","['21-16', '21-15']",WD,20180306,"Mülheim an der Ruhr, Germany"
90,"['Liao Min Chun', 'Su Ching Heng', 'Mark Lamsfuss', 'Marvin Emil Seidel']","['[TPE] ', '[TPE] ', '[GER] ', '[GER] ']","['21-17', '21-17']",MD,20180306,"Mülheim an der Ruhr, Germany"
91,"['Nozomi Okuhara [3]', 'Cheung Ngan Yi']","['[JPN] ', '[HKG] ']","['22-24', '21-13', '21-15']",WS,20180306,"Mülheim an der Ruhr, Germany"
