,PLAYERS,COUNTRIES,SCORES,EVENT,match_week
39,"['Oscar Lin', 'Heinoa Deane']","['[NZL] ', '[PYF] ']","['21-11', '21-0']",MS,20180208
40,"['Abhinav Manota', 'Afatareki Mckenzie']","['[NZL] ', '[FIJ] ']",[],MS,20180208
41,"['Ricky Cheng', 'Maxie Andrew Wong']","['[NZL] ', '[FIJ] ']","['21-11', '21-12']",MS,20180208
42,"['William Ponsonby', 'Joshua Curry']","['[AUS] ', '[NZL] ']","['21-17', '21-14']",MS,20180208
43,"['Wesley Caulkett', 'Vincent Harris']","['[AUS] ', '[NZL] ']","['21-16', '21-9']",MS,20180208
44,"['Oscar Guo', 'Mitchell Wheller']","['[NZL] ', '[AUS] ']","['21-9', '21-16']",MS,20180208
45,"['Kevin Zhang', 'Chang Ho Kim']","['[NZL] ', '[FIJ] ']","['21-9', '21-8']",MS,20180208
46,"['Ella Smith', 'Carline Bentley']","['[NZL] ', '[FIJ] ']","['21-6', '19-21', '21-9']",WS,20180208
47,"['Ashwant Gobinathan [3]', 'Samuel Ho']","['[AUS] ', '[NZL] ']","['12-21', '21-17', '21-12']",MS,20180208
48,"['Ashley Tan', 'Karine Desfour']","['[NZL] ', '[PYF] ']","['21-4', '21-2']",WS,20180208
49,"['Zecily Fung', 'Gaea Galvez']","['[AUS] ', '[NZL] ']","['21-17', '21-17']",WS,20180208
50,"['Roanne Apalisok', 'Grace Cai']","['[NZL] ', '[GUM] ']","['21-18', '21-11']",WS,20180208
51,"['Pit Seng Low [2]', 'Quentin Bernaix']","['[AUS] ', '[PYF] ']","['21-10', '21-4']",MS,20180208
52,"['Remi Rossi', 'Aidan Karati']","['[PYF] ', '[COK] ']","['21-5', '21-8']",MS,20180208
53,"['Daniel Fan [6]', 'Burty James Molia']","['[AUS] ', '[FIJ] ']","['21-9', '21-17']",MS,20180208
54,"['Jonathan Wong', 'Carlos Luna']","['[AUS] ', '[NZL] ']","['21-11', '21-14']",MS,20180208
55,"['Dylan Soedjasa [5]', 'Raymond Sing']","['[NZL] ', '[AUS] ']","['21-7', '21-13']",MS,20180208
56,"['Cham Chen', 'Srijan Konchada']","['[AUS] ', '[NZL] ']","['21-12', '21-8']",MS,20180208
57,"['Peter Yan', 'Riga Oud']","['[AUS] ', '[NZL] ']","['15-21', '21-14', '21-6']",MS,20180208
58,"['Nathan Tang [8]', 'Daxxon Vong']","['[AUS] ', '[NZL] ']","['21-15', '21-14']",MS,20180208
59,"['Anthony Joe [1]', 'Ricky Cheng']","['[AUS] ', '[NZL] ']","['21-10', '21-15']",MS,20180208
60,"['Kai Chen Teoh', 'Oscar Lin']","['[AUS] ', '[NZL] ']","['21-6', '21-5']",MS,20180208
61,"['Abhinav Manota', 'Matthew Graham']","['[NZL] ', '[NZL] ']","['21-14', '21-12']",MS,20180208
62,"['Jacob Schueler [4]', 'Jack Wang']","['[AUS] ', '[NZL] ']","['21-9', '21-18']",MS,20180208
63,"['Niccolo Tagle [7]', 'William Ponsonby']","['[NZL] ', '[AUS] ']","['25-23', '21-15']",MS,20180208
64,"['Oscar Guo', 'Adam Jeffrey']","['[NZL] ', '[NZL] ']","['21-9', '21-7']",MS,20180208
65,"['Jahvaya Wheki', 'Alissa Dean']","['[NZL] ', '[FIJ] ']","['21-13', '21-18']",WS,20180208
66,"['Catelyn Rozario', 'Danielle Whiteside']","['[NZL] ', '[FIJ] ']","['21-15', '18-21', '21-8']",WS,20180208
67,"['Justine Villegas', 'Estelle Colombies']","['[NZL] ', '[PYF] ']",[],WS,20180208
68,"['Wesley Caulkett', 'Kevin Zhang']","['[AUS] ', '[NZL] ']","['21-15', '21-10']",MS,20180208
69,"['Louisa Ma [4]', 'Rachel Li']","['[AUS] ', '[NZL] ']","['21-10', '21-7']",WS,20180208
70,"['Joy Lai [3]', 'Rebecca Hayley Fong']","['[AUS] ', '[NZL] ']","['21-17', '21-16']",WS,20180208
71,"['Sally Fu', 'Nina Smits']","['[NZL] ', '[PYF] ']","['21-2', '21-2']",WS,20180208
72,"['Shaunna Li', 'Esther Tau']","['[NZL] ', '[PYF] ']","['21-9', '21-11']",WS,20180208
73,"['Andra Whiteside', 'Claudia Lam']","['[FIJ] ', '[AUS] ']","['19-21', '21-15', '21-17']",WS,20180208
74,"['Karyn Gibson', 'Méiissa Mi You']","['[FIJ] ', '[PYF] ']","['21-6', '21-2']",WS,20180208
75,"['Raymond Tam', 'Eric Vuong', 'Maika Phillips', 'Dylan Soedjasa']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-13', '18-21', '21-18']",MD,20180208
76,"['Jenny Zhu', 'Leesa Grundy']","['[NZL] ', '[AUS] ']","['19-21', '23-21', '21-9']",WS,20180208
77,"['Zecily Fung', 'Ella Smith', 'Roanne Apalisok', 'Ashley Tan']","['[AUS] ', '[NZL] ', '[NZL] ', '[NZL] ']","['20-22', '21-19', '22-20']",WD,20180208
