,PLAYERS,COUNTRIES,SCORES,EVENT,match_week
127,"['Michelle Tong [3]', 'Josephine Wu', 'Haramara Gaitan', 'Sabrina Solis']","['[CAN] ', '[CAN] ', '[MEX] ', '[MEX] ']","['23-21', '21-12']",WD,20180426
128,"['Ines Castillo [4]', 'Paula La Torre Regal', 'Cynthia Gonzalez', 'Mariana Ugalde']","['[PER] ', '[PER] ', '[MEX] ', '[MEX] ']","['16-21', '23-21', '21-18']",WD,20180426
129,"['Rachel Honderich', 'Kristen Tsai', 'Ariel Lee [2]', 'Sydney Lee']","['[CAN] ', '[CAN] ', '[USA] ', '[USA] ']","['21-8', '21-11']",WD,20180426
130,"['Nyl Yakura', 'Kristen Tsai', 'Daniel La Torre Regal [1]', 'Danica Nishimura']","['[CAN] ', '[CAN] ', '[PER] ', '[PER] ']","['21-10', '21-19']",XD,20180426
131,"['Lopez Andres [6]', 'Cynthia Gonzalez', 'Ryan Chew', 'Sydney Lee']","['[MEX] ', '[MEX] ', '[USA] ', '[USA] ']","['21-14', '21-12']",XD,20180426
132,"['Ty Alexander Lindeman', 'Josephine Wu', 'Bruno Barrueto Deza [8]', 'Fernanda Saponara Rivva']","['[CAN] ', '[CAN] ', '[PER] ', '[PER] ']","['21-12', '21-14']",XD,20180426
133,"['Solis Jonathan [7]', 'Diana Corleto Soto', 'Leodannis Martinez Palacio [2]', 'Taymara Oropesa Pupo']","['[GUA] ', '[GUA] ', '[CUB] ', '[CUB] ']","['21-10', '24-22']",XD,20180426
134,"['Nyl Yakura', 'Kristen Tsai', 'Lopez Andres [6]', 'Cynthia Gonzalez']","['[CAN] ', '[CAN] ', '[MEX] ', '[MEX] ']","['21-11', '21-17']",XD ,20180426
135,"['Jason Anthony Ho-Shue [3]', 'Kevin Cordon [2]']","['[CAN] ', '[GUA] ']","['21-14', '21-17']",MS ,20180426
136,"['Ygor Coelho [1]', 'Osleni Guerrero [4]']","['[BRA] ', '[CUB] ']","['21-17', '21-7']",MS ,20180426
137,"['Phillip Chew [2]', 'Ryan Chew', 'Job Castillo [3]', 'Lino Munoz']","['[USA] ', '[USA] ', '[MEX] ', '[MEX] ']","['24-22', '21-10']",MD ,20180426
138,"['Jason Anthony Ho-Shue [1]', 'Nyl Yakura', 'Solis Jonathan [4]', 'Rodolfo Ramirez']","['[CAN] ', '[CAN] ', '[GUA] ', '[GUA] ']","['21-12', '21-11']",MD ,20180426
139,"['Rachel Honderich [2]', 'Haramara Gaitan']","['[CAN] ', '[MEX] ']","['21-7', '21-10']",WS ,20180426
140,"['Ty Alexander Lindeman', 'Josephine Wu', 'Solis Jonathan [7]', 'Diana Corleto Soto']","['[CAN] ', '[CAN] ', '[GUA] ', '[GUA] ']","['21-15', '21-14']",XD ,20180426
141,"['Michelle Li [1]', 'Brittney Tam [3]']","['[CAN] ', '[CAN] ']","['21-10', '21-18']",WS ,20180426
142,"['Rachel Honderich', 'Kristen Tsai', 'Ines Castillo [4]', 'Paula La Torre Regal']","['[CAN] ', '[CAN] ', '[PER] ', '[PER] ']","['21-10', '21-12']",WD ,20180426
143,"['Michelle Tong [3]', 'Josephine Wu', 'Jennie Gai', 'Jamie Hsu']","['[CAN] ', '[CAN] ', '[USA] ', '[USA] ']","['21-17', '21-15']",WD ,20180426
144,"['Ty Alexander Lindeman', 'Josephine Wu', 'Nyl Yakura', 'Kristen Tsai']","['[CAN] ', '[CAN] ', '[CAN] ', '[CAN] ']","['21-14', '26-24']",XD ,20180426
145,"['Ygor Coelho [1]', 'Jason Anthony Ho-Shue [3]']","['[BRA] ', '[CAN] ']","['21-12', '21-15']",MS ,20180426
146,"['Michelle Li [1]', 'Rachel Honderich [2]']","['[CAN] ', '[CAN] ']","['21-15', '21-16']",WS ,20180426
147,"['Jason Anthony Ho-Shue [1]', 'Nyl Yakura', 'Phillip Chew [2]', 'Ryan Chew']","['[CAN] ', '[CAN] ', '[USA] ', '[USA] ']","['21-17', '21-17']",MD ,20180426
148,"['Rachel Honderich', 'Kristen Tsai', 'Michelle Tong [3]', 'Josephine Wu']","['[CAN] ', '[CAN] ', '[CAN] ', '[CAN] ']","['17-21', '21-17', '21-14']",WD ,20180426
