,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
0,"['Pei Tianyi', 'Wu Qianqian', 'Oliver Leydon-Davis', 'Marie Louise Steffensen']","['[CHN] ', '[CHN] ', '[NZL] ', '[DEN] ']","['21-15', '14-21', '21-10']",XD - Qualification ,20170222,"Vienna, Austria"
1,"['Petra Polanc', 'Busra Yalçinkaya']","['[SLO] ', '[TUR] ']","['21-16', '19-21', '21-19']",WS - Qualification ,20170222,"Vienna, Austria"
2,"['Brittney Tam', 'Nadia Fankhauser']","['[CAN] ', '[SUI] ']","['21-14', '21-11']",WS - Qualification ,20170222,"Vienna, Austria"
3,"['Busra Unlu', 'Kaja Stankovic']","['[TUR] ', '[SLO] ']","['21-11', '17-21', '21-17']",WS - Qualification ,20170222,"Vienna, Austria"
4,"['Manlin Yang', 'Tereza Švábíková']","['[CHN] ', '[CZE] ']","['21-17', '21-10']",WS - Qualification ,20170222,"Vienna, Austria"
5,"['Lin Xingyu', 'Tovannakasem Samatcha']","['[CHN] ', '[THA] ']","['21-15', '22-20']",MS - Qualification ,20170222,"Vienna, Austria"
6,"['Martin Cerkovnik', 'Artem Karpov']","['[SLO] ', '[RUS] ']","['21-10', '21-14']",MS - Qualification ,20170222,"Vienna, Austria"
7,"['Anton Kaisti [7]', 'Joyireh Avi Manasye']","['[FIN] ', '[INA] ']","['21-13', '21-15']",MS - Qualification ,20170222,"Vienna, Austria"
8,"['Wibowo Setyaldi Putra', 'Vilson Vattanirappel [8]']","['[INA] ', '[AUT] ']","['29-27', '21-10']",MS - Qualification ,20170222,"Vienna, Austria"
9,"['Helina Rüütel', 'Ana Marija Setina [7]']","['[EST] ', '[SLO] ']","['21-10', '15-21', '21-19']",WS - Qualification ,20170222,"Vienna, Austria"
10,"['Busra Unlu', 'Ayla Huser [4]']","['[TUR] ', '[SUI] ']","['20-22', '21-18', '21-17']",WS - Qualification ,20170222,"Vienna, Austria"
