,PLAYERS,COUNTRIES,SCORES,EVENT,match_week
76,"['Anand Pawar [7]', 'Iikka Heino [8]']","['[IND] ', '[FIN] ']","['21-11', '21-7']",MS ,20170420
77,"['Irina Amalie Andersen [2]', 'Cendrine Hantz [6]']","['[DEN] ', '[SUI] ']","['21-10', '21-14']",WS ,20170420
78,"['Cisita Joity Jansen', 'Birgit Overzier', 'Julie Macpherson [2]', ""Eleanor O'Donnell""]","['[GER] ', '[GER] ', '[SCO] ', '[SCO] ']","['21-16', '26-24']",WD ,20170420
79,"['Oliver Leydon-Davis', 'Lasse Mølhede', 'Robert Golding', 'Gregory Mairs']","['[NZL] ', '[DEN] ', '[ENG] ', '[ENG] ']","['17-21', '21-11', '21-15']",MD ,20170420
80,"['Erik Meijs', 'Birgit Overzier', 'Elias Bracke', 'Lise Jaques']","['[NED] ', '[GER] ', '[BEL] ', '[BEL] ']","['21-13', '21-13']",XD ,20170420
81,"['Luise Heim [1]', 'Amalie Hertz [5]']","['[GER] ', '[DEN] ']","['21-18', '21-14']",WS ,20170420
82,"['Iikka Heino [8]', 'Indra Bagus Ade Chandra [1]']","['[FIN] ', '[ITA] ']","['21-15', '11-4']",MS ,20170420
83,"['Robert Golding', 'Gregory Mairs', 'Nikolaj Persson', 'Ari Trisnanto']","['[ENG] ', '[ENG] ', '[GER] ', '[GER] ']",['8-13'],MD ,20170420
84,"['Jim Middelburg', 'Russell Muns', 'Daniel Benz', 'Andreas Heinz']","['[NED] ', '[NED] ', '[GER] ', '[GER] ']","['17-21', '22-20', '21-8']",MD ,20170420
85,"['Debora Jille [4]', 'Imke Van Der Aar', 'Emma Karlsson', 'Johanna Magnusson']","['[NED] ', '[NED] ', '[SWE] ', '[SWE] ']","['21-15', '21-17']",WD ,20170420
86,"['Patrick Buhl', 'Josephine Van Zaane', 'Matthew Clare', 'Victoria Williams']","['[DEN] ', '[DEN] ', '[ENG] ', '[ENG] ']","['21-11', '21-13']",XD ,20170420
87,"['Cendrine Hantz [6]', 'Devi Yunita Indah Sari']","['[SUI] ', '[INA] ']","['21-16', '21-18']",WS ,20170420
88,"['Ayla Huser [4]', 'Grace Gabriel [7]']","['[SUI] ', '[NGR] ']","['21-16', '21-9']",WS ,20170420
89,"['Julie Macpherson [2]', ""Eleanor O'Donnell"", 'Solvar Flaten Jorgensen', 'Natalie Syvertsen']","['[SCO] ', '[SCO] ', '[NOR] ', '[NOR] ']","['21-14', '21-17']",WD ,20170420
90,"['Cisita Joity Jansen', 'Birgit Overzier', 'Alexandra Bøje', 'Sara Lundgaard']","['[GER] ', '[GER] ', '[DEN] ', '[DEN] ']","['21-19', '21-17']",WD ,20170420
91,"['Anton Kaisti [3]', 'Jenny Nystrom', 'Jim Middelburg', 'Myke Halkema']","['[FIN] ', '[FIN] ', '[NED] ', '[NED] ']","['21-18', '21-18']",XD ,20170420
92,"['Irina Amalie Andersen [2]', 'Luise Heim [1]']","['[DEN] ', '[GER] ']","['18-21', '24-22', '21-18']",WS ,20170420
93,"['Anand Pawar [7]', 'Kalle Koljonen [2]']","['[IND] ', '[FIN] ']","['20-22', '21-19', '21-17']",MS ,20170420
94,"['Cisita Joity Jansen', 'Birgit Overzier', 'Debora Jille [4]', 'Imke Van Der Aar']","['[GER] ', '[GER] ', '[NED] ', '[NED] ']","['21-18', '21-18']",WD ,20170420
95,"['Oliver Leydon-Davis', 'Lasse Mølhede', 'Jim Middelburg', 'Russell Muns']","['[NZL] ', '[DEN] ', '[NED] ', '[NED] ']","['18-21', '21-10', '24-22']",MD ,20170420
