,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
22,"['Liu Zerun', 'Chen Si', 'Wasapon Uttamang [2]', 'Kunjira Khongdee']","['[CHN] ', '[CHN] ', '[THA] ', '[THA] ']","['21-19', '21-12']",XD - Qualification,20170501,"Trang, Thailand"
23,"['Thinaah M.', 'Atitaya Povanon']","['[MAS] ', '[THA] ']","['21-15', '21-16']",WS - Qualification,20170501,"Trang, Thailand"
24,"['Manassanan Lerthattasin', 'Lauren Lim']","['[THA] ', '[AUS] ']","['21-12', '21-10']",WS - Qualification,20170501,"Trang, Thailand"
25,"['Hui Xirui [3]', 'Ornnicha Jongsathapornparn']","['[CHN] ', '[THA] ']","['23-21', '21-12']",WS - Qualification,20170501,"Trang, Thailand"
26,"['Selvaduray Kisona', 'Nattcha Chatputtarin']","['[MAS] ', '[THA] ']","['21-16', '21-14']",WS - Qualification,20170501,"Trang, Thailand"
27,"['Thamolwan Poopradubsil', 'Sarah Joy Barredo [4]']","['[THA] ', '[PHI] ']",[],WS - Qualification,20170501,"Trang, Thailand"
28,"['Pattarasuda Chaiwan [2]', 'Suphapich Silprakob']","['[THA] ', '[THA] ']","['21-10', '21-17']",WS - Qualification,20170501,"Trang, Thailand"
29,"['Nonthawat Sattanako', 'Panachai Worasaktayanan', 'Irfan Fadhilah', 'Rian Swastedian']","['[THA] ', '[THA] ', '[INA] ', '[INA] ']",[],MD - Qualification,20170501,"Trang, Thailand"
30,"['Ching Weng Chua', 'Agripinna Prima Rahmanto Putra', 'Tanawat Topattanakul', 'Natchanon Tulamok']","['[MAS] ', '[INA] ', '[THA] ', '[THA] ']","['21-16', '21-13']",MD - Qualification,20170501,"Trang, Thailand"
31,"['Kok Xian Tan [1]', 'Anna Ching Yik Cheong', 'Weeraphat Phakjarung', 'Natthakorn Jaiareree']","['[MAS] ', '[MAS] ', '[THA] ', '[THA] ']",['11-9'],XD - Qualification,20170501,"Trang, Thailand"
32,"['Tang Jie Chen', 'Wei Chong Man', 'Woratat Jianpipatgun', 'Warit Sarapat']","['[MAS] ', '[MAS] ', '[THA] ', '[THA] ']","['21-11', '21-15']",MD - Qualification,20170501,"Trang, Thailand"
33,"['Kang Jun', 'Sijie Zhang', 'Ai Wei Jian', 'Zhong Rui Goh']","['[CHN] ', '[CHN] ', '[MAS] ', '[MAS] ']","['21-8', '21-8']",MD - Qualification,20170501,"Trang, Thailand"
