,PLAYERS,COUNTRIES,SCORES,EVENT,match_week
39,"['David Kim Kristensen', 'Harsheel Dani [6]']","['[DEN] ', '[IND] ']","['16-21', '21-17', '21-17']",MS ,20170921
40,"['Daniel S. Farid', 'Ivan Rusev']","['[IND] ', '[BUL] ']","['21-16', '21-17']",MS ,20170921
41,"['Kati-Kreet Marran', 'Magdalena Lajdova']","['[EST] ', '[CZE] ']","['21-10', '21-18']",WS ,20170921
42,"['Nhat Nguyen', 'Paul Reynolds', 'Mathias Moldt Baskjaer', 'Mikkel Stoffersen']","['[IRL] ', '[IRL] ', '[DEN] ', '[DEN] ']","['19-21', '21-19', '21-17']",MD ,20170921
43,"['Artem Pochtarov', 'Vladyslav Volnyanskiy', 'Peter Lang [4]', 'Thomas Legleitner']","['[UKR] ', '[UKR] ', '[GER] ', '[GER] ']","['21-14', '16-21', '21-13']",MD ,20170921
44,"['Maneesha K', 'Arathi Sara Sunil', 'Susan Ekelund', 'Janne Kornum']","['[IND] ', '[IND] ', '[DEN] ', '[DEN] ']","['21-15', '21-11']",WD ,20170921
45,"['Matthew Clare', 'Victoria Williams', 'Rajesh Krishnan Navaneethakrishnan', 'B Venkata Ramya Tulasi Bailupudi']","['[ENG] ', '[ENG] ', '[IND] ', '[IND] ']",[],XD ,20170921
46,"['Harsheel Dani [6]', 'Nhat Nguyen']","['[IND] ', '[IRL] ']","['21-14', '22-20']",MS ,20170921
47,"['Henri Aarnio', 'Joel König']","['[FIN] ', '[SUI] ']","['23-21', '21-13']",MS ,20170921
48,"['Jan Louda', 'Harshit Aggarwal']","['[CZE] ', '[IND] ']","['21-14', '19-21', '24-22']",MS ,20170921
49,"['Wiktoria Dabczynska', 'Petra Polanc']","['[POL] ', '[SLO] ']","['23-21', '23-21']",WS ,20170921
50,"['Magdalena Lajdova', 'Marlene Wåland']","['[CZE] ', '[NOR] ']","['21-12', '22-24', '21-15']",WS ,20170921
51,"['Zuzanna Parysz', 'Elisa Wiborg']","['[POL] ', '[NOR] ']","['21-19', '21-15']",WS ,20170921
52,"['Magnus Christensen', 'Fredrik Kristensen', 'Javier Suarez', 'Alberto Zapico']","['[NOR] ', '[NOR] ', '[ESP] ', '[ESP] ']","['17-21', '21-18', '21-19']",MD ,20170921
53,"['Mark Brady', 'Ciaran Chambers', 'Sturla Flaten Jorgensen', 'Carl Christian Mork']","['[IRL] ', '[IRL] ', '[NOR] ', '[NOR] ']","['21-13', '19-21', '23-21']",MD ,20170921
54,"['Georgina Bland [2]', 'Elizaveta Pyatina']","['[ENG] ', '[RUS] ']","['21-19', '18-21', '21-16']",WS ,20170921
55,"['David King', 'Jenny Moore', 'Robert Cybulski', 'Wiktoria Dabczynska']","['[ENG] ', '[ENG] ', '[POL] ', '[POL] ']","['21-11', '21-15']",XD ,20170921
56,"['Jordan Hart [4]', 'Anna Mikhalkova']","['[WAL] ', '[UKR] ']","['21-16', '21-8']",WS ,20170921
