,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
34,"['Mikkel Enghøj [15]', 'Felix Nandin']","['[DEN] ', '[SWE] ']","['21-11', '21-14']",MS - Qualification ,20170119,"Lund, Sweden"
35,"['Alexander Roovers [11]', 'Oskar Westerlund']","['[GER] ', '[SWE] ']","['21-11', '21-7']",MS - Qualification ,20170119,"Lund, Sweden"
36,"['Wibowo Setyaldi Putra', 'Mikkel Enghøj [15]']","['[INA] ', '[DEN] ']","['21-10', '21-14']",MS - Qualification ,20170119,"Lund, Sweden"
37,"['Alexander Roovers [11]', 'Peter Correll']","['[GER] ', '[DEN] ']","['21-13', '21-15']",MS - Qualification ,20170119,"Lund, Sweden"
38,"['Filip Michael Duwall Myhren', 'Jacob Nilsson', 'Emil Hybel Kristensen', 'Rasmus Kæseler']","['[SWE] ', '[SWE] ', '[DEN] ', '[DEN] ']","['18-21', '21-11', '21-19']",MD - Qualification ,20170119,"Lund, Sweden"
39,"['Philip Seerup', 'Irina Amalie Andersen', 'Dmitrii Riabov', 'Maria Shegurova']","['[DEN] ', '[DEN] ', '[RUS] ', '[RUS] ']","['18-21', '21-15', '21-14']",XD ,20170119,"Lund, Sweden"
40,"['Daniel Lundgaard', 'Amalie Magelund', 'Richard Eidestedt', 'Clara Nistad']","['[DEN] ', '[DEN] ', '[SWE] ', '[SWE] ']","['13-21', '21-10', '21-19']",XD ,20170119,"Lund, Sweden"
41,"['Clara Azurmendi', 'Anastasiia Semenova']","['[ESP] ', '[RUS] ']","['21-19', '21-16']",WS ,20170119,"Lund, Sweden"
42,"['Saili Rane [8]', 'Yaelle Hoyaux']","['[IND] ', '[FRA] ']","['21-12', '21-14']",WS ,20170119,"Lund, Sweden"
43,"['Henri Hurskainen [1]', 'Steffen Rasmussen']","['[SWE] ', '[DEN] ']","['21-12', '21-15']",MS ,20170119,"Lund, Sweden"
44,"['Kalle Koljonen [4]', 'Mikael Westerback']","['[FIN] ', '[SWE] ']","['21-10', '19-21', '21-17']",MS ,20170119,"Lund, Sweden"
45,"['Victor Svendsen [8]', 'Marius Myhre']","['[DEN] ', '[NOR] ']","['21-16', '22-20']",MS ,20170119,"Lund, Sweden"
46,"['Verlaine Faulmann', 'Vimala Heriau', 'Line Fleischer', 'Amanda Madsen']","['[FRA] ', '[FRA] ', '[DEN] ', '[DEN] ']","['21-17', '21-17']",WD ,20170119,"Lund, Sweden"
47,"['Amalie Magelund', 'Freja Ravn', 'Berfin Aslan', 'Amanda Wallin']","['[DEN] ', '[DEN] ', '[SWE] ', '[SWE] ']","['21-18', '21-18']",WD ,20170119,"Lund, Sweden"
48,"['Filip Michael Duwall Myhren', 'Jacob Nilsson', 'Giovanni Greco', 'Rosario Maddaloni']","['[SWE] ', '[SWE] ', '[ITA] ', '[ITA] ']","['21-13', '21-10']",MD ,20170119,"Lund, Sweden"
49,"['Bastian Kersaudy [2]', 'Lea Palermo', 'Daniel Lundgaard', 'Amalie Magelund']","['[FRA] ', '[FRA] ', '[DEN] ', '[DEN] ']","['21-15', '21-12']",XD ,20170119,"Lund, Sweden"
