,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
33,"['Matthew Grimley', 'Nathan Vervaeke [5]']","['[SCO] ', '[BEL] ']","['18-21', '21-18', '21-18']",MS - Qualification ,20170309,"Caldas da Rainha, Portugal"
34,"['Claudia Paredes', 'Sonja Pekkola [3]']","['[DEN] ', '[FIN] ']","['21-15', '21-15']",WS - Qualification ,20170309,"Caldas da Rainha, Portugal"
35,"['Goncalo Almeida', 'Marco Jorge', 'Guilherme Ferreira [4]', 'Ricardo Silva']","['[POR] ', '[POR] ', '[POR] ', '[POR] ']","['21-16', '21-13']",MD - Qualification ,20170309,"Caldas da Rainha, Portugal"
36,"['Mads Christophersen [6]', 'Andy Tsai [15]']","['[DEN] ', '[SWE] ']","['21-15', '16-21', '21-13']",MS - Qualification ,20170309,"Caldas da Rainha, Portugal"
37,"['Matthew Grimley', 'Jocelyn Deschamp [13]']","['[SCO] ', '[FRA] ']","['21-18', '13-21', '21-16']",MS - Qualification ,20170309,"Caldas da Rainha, Portugal"
38,"['Alberto Zapico', 'Lorena Usle', 'Tovannakasem Samatcha', 'Nikoletta Bukoviczki']","['[ESP] ', '[ESP] ', '[THA] ', '[HUN] ']","['21-15', '21-12']",XD ,20170309,"Caldas da Rainha, Portugal"
39,"['Alexander Dunn', ""Eleanor O'Donnell"", 'Tobias Suder', 'Line Nørgaard']","['[SCO] ', '[SCO] ', '[DEN] ', '[DEN] ']","['21-12', '21-13']",XD ,20170309,"Caldas da Rainha, Portugal"
40,"['Kristin Kuuba', 'Telma Santos']","['[EST] ', '[POR] ']","['21-15', '19-21', '21-15']",WS ,20170309,"Caldas da Rainha, Portugal"
41,"['Yaelle Hoyaux', 'Iben Bergstein']","['[FRA] ', '[DEN] ']","['21-17', '18-21', '21-18']",WS ,20170309,"Caldas da Rainha, Portugal"
42,"['Agnes Korosi', 'Claudia Paredes']","['[HUN] ', '[DEN] ']","['21-18', '21-23', '21-14']",WS ,20170309,"Caldas da Rainha, Portugal"
43,"['Ditlev Jaeger Holm', 'Mikkel Mikkelsen']","['[DEN] ', '[DEN] ']","['21-11', '13-21', '21-18']",MS ,20170309,"Caldas da Rainha, Portugal"
44,"['Matthew Carder [7]', 'Anton Kaisti']","['[SCO] ', '[FIN] ']","['21-11', '21-5']",MS ,20170309,"Caldas da Rainha, Portugal"
45,"['Luís Enrique Peñalver', 'Mathias Bonny']","['[ESP] ', '[SUI] ']","['21-11', '21-15']",MS ,20170309,"Caldas da Rainha, Portugal"
46,"['Sandra-Maria Jensen', 'Line Nørgaard', 'Holly Newall', 'Ciara Torrance']","['[DEN] ', '[DEN] ', '[SCO] ', '[SCO] ']","['27-25', '21-15']",WD ,20170309,"Caldas da Rainha, Portugal"
47,"['Kristoffer Knudsen', 'Nicklas Mathiasen', 'Thomas Baures', 'Leo Rossi']","['[DEN] ', '[DEN] ', '[FRA] ', '[FRA] ']","['21-18', '21-17']",MD ,20170309,"Caldas da Rainha, Portugal"
48,"['Miha Ivanic', 'Andraz Krapez', 'Bernardo Atilano', 'Angelo Silva']","['[SLO] ', '[SLO] ', '[POR] ', '[POR] ']","['21-16', '13-21', '21-13']",MD ,20170309,"Caldas da Rainha, Portugal"
49,"['Anton Kaisti [3]', 'Jenny Nystrom', 'Steve Olesen', 'Sandra-Maria Jensen']","['[FIN] ', '[FIN] ', '[DEN] ', '[DEN] ']","['20-22', '21-15', '21-17']",XD ,20170309,"Caldas da Rainha, Portugal"
50,"['Sofie Holmboe Dahl [1]', 'Kristin Kuuba']","['[DEN] ', '[EST] ']","['21-15', '21-16']",WS ,20170309,"Caldas da Rainha, Portugal"
51,"['Devi Yunita Indah Sari', 'Clara Azurmendi [8]']","['[INA] ', '[ESP] ']","['21-18', '21-19']",WS ,20170309,"Caldas da Rainha, Portugal"
52,"['Lars Schaenzler [6]', 'Ditlev Jaeger Holm']","['[GER] ', '[DEN] ']","['5-21', '21-17', '21-7']",MS ,20170309,"Caldas da Rainha, Portugal"
53,"['Gergely Krausz [8]', 'Luís Enrique Peñalver']","['[HUN] ', '[ESP] ']","['21-11', '21-16']",MS ,20170309,"Caldas da Rainha, Portugal"
54,"['Julie Macpherson [4]', ""Eleanor O'Donnell"", 'Lise Jaques', 'Flore Vandenhoucke']","['[SCO] ', '[SCO] ', '[BEL] ', '[BEL] ']","['21-15', '21-15']",WD ,20170309,"Caldas da Rainha, Portugal"
55,"['Kristoffer Knudsen', 'Nicklas Mathiasen', 'Daniel Nikolov [1]', 'Ivan Rusev']","['[DEN] ', '[DEN] ', '[BUL] ', '[BUL] ']","['21-12', '19-21', '21-18']",MD ,20170309,"Caldas da Rainha, Portugal"
56,"['Mathias Moldt Baskjaer', 'Janne Kornum Thomassen', 'Elias Bracke', 'Lise Jaques']","['[DEN] ', '[DEN] ', '[BEL] ', '[BEL] ']","['24-26', '21-15', '21-19']",XD ,20170309,"Caldas da Rainha, Portugal"
57,"['Sofie Holmboe Dahl [1]', 'Katia Normand']","['[DEN] ', '[FRA] ']","['21-11', '21-8']",WS ,20170309,"Caldas da Rainha, Portugal"
58,"['Georgina Bland', 'Flore Vandenhoucke']","['[ENG] ', '[BEL] ']","['21-14', '21-18']",WS ,20170309,"Caldas da Rainha, Portugal"
59,"['Clara Azurmendi [8]', 'Amalie Hertz']","['[ESP] ', '[DEN] ']","['21-17', '21-18']",WS ,20170309,"Caldas da Rainha, Portugal"
60,"['Bernardo Atilano', 'Jacob Nilsson']","['[POR] ', '[SWE] ']","['16-21', '22-20', '21-17']",MS ,20170309,"Caldas da Rainha, Portugal"
61,"['Victor Svendsen [4]', 'Daniel Ojaaar']","['[DEN] ', '[SWE] ']","['21-16', '21-8']",MS ,20170309,"Caldas da Rainha, Portugal"
62,"['Mikael Westerback', 'Pierrick Cajot']","['[SWE] ', '[FRA] ']","['21-14', '20-22', '21-12']",MS ,20170309,"Caldas da Rainha, Portugal"
63,"['Emilie Juul Moller', 'Mai Surrow', 'Georgina Bland', 'Meera Sivakumaran']","['[DEN] ', '[DEN] ', '[ENG] ', '[ENG] ']","['21-15', '21-17']",WD ,20170309,"Caldas da Rainha, Portugal"
64,"['Line Fleischer', 'Amalie Hertz', 'Ema Cizelj', 'Nastja Stovanje']","['[DEN] ', '[DEN] ', '[SLO] ', '[SLO] ']","['21-18', '21-10']",WD ,20170309,"Caldas da Rainha, Portugal"
65,"['Eloi Adam', 'Samy Corvee', 'Pierrick Deschenaux', 'Joel König']","['[FRA] ', '[FRA] ', '[SUI] ', '[SUI] ']","['21-14', '21-12']",MD ,20170309,"Caldas da Rainha, Portugal"
66,"['Mathias Moldt Baskjaer', 'Janne Kornum Thomassen', 'Miha Ivancic [4]', 'Petra Polanc']","['[DEN] ', '[DEN] ', '[SLO] ', '[SLO] ']","['21-18', '21-16']",XD ,20170309,"Caldas da Rainha, Portugal"
