,PLAYERS,COUNTRIES,SCORES,EVENT,match_week
45,"['Maxime Moreels [3]', 'Brian Kasirye']","['[BEL] ', '[UGA] ']","['21-10', '21-14']",MS,20171130
46,"['Matej Hlinican', 'Mohamed Abderrahime Belarbi']","['[SVK] ', '[ALG] ']",[],MS,20171130
47,"['Thabani Mathe', 'Adham Hatem Elgamal [5]']","['[ZIM] ', '[EGY] ']",[],MS,20171130
48,"['Fabio Caponio', 'Kalombo Mulenga']","['[ITA] ', '[ZAM] ']","['21-6', '21-14']",MS,20171130
49,"['Tumisang Olekantse', 'Adel Hamek']","['[BOT] ', '[ALG] ']",[],MS,20171130
50,"['Robert Mann [7]', 'Idrisse Issofo Mossagy']","['[LUX] ', '[MOZ] ']","['21-12', '21-8']",MS,20171130
51,"['Chongo Ezra Mulenga', 'Timothy Kafunda']","['[ZAM] ', '[ZAM] ']","['21-12', '21-14']",MS,20171130
52,"['Georges Julien Paul [4]', 'Mabo Donald']","['[MRI] ', '[ZAM] ']","['21-11', '21-10']",MS,20171130
53,"['Zach Russ', 'Juma Muwowo']","['[ENG] ', '[ZAM] ']","['21-5', '21-13']",MS,20171130
54,"['Bahaedeen Ahmad Alshannik [8]', 'Mohamed Mostafa Kamel']","['[JOR] ', '[EGY] ']","['21-14', '21-16']",MS,20171130
55,"['Jonathan Persson', 'Zulficar Issufo Mussagy']","['[GER] ', '[MOZ] ']","['21-11', '21-7']",MS,20171130
56,"['Rosario Maddaloni [2]', 'Abdelrahman Kashkal']","['[ITA] ', '[EGY] ']","['21-13', '21-6']",MS,20171130
57,"['Penelope Mudenda', 'Linda Mazri']","['[ZAM] ', '[ALG] ']",[],WS,20171130
58,"['Doha Hany', 'Elizaberth Chipeleme']","['[EGY] ', '[ZAM] ']","['21-15', '21-1']",WS,20171130
59,"['Aisha Nakiyemba', 'Mwansa Esther']","['[UGA] ', '[ZAM] ']","['21-4', '21-9']",WS,20171130
60,"['Ogar Siamupangila [3]', 'Lorain Mumba']","['[ZAM] ', '[ZAM] ']","['21-7', '21-4']",WS,20171130
61,"['Towela Gondwe', 'Ines Ziani']","['[ZAM] ', '[ALG] ']",[],WS,20171130
62,"['Botho Makubate', 'Sakuwanda Kusolu']","['[BOT] ', '[ZAM] ']","['21-10', '21-3']",WS,20171130
63,"['Grace Gabriel', 'Nakubiana Sitondo']","['[NGR] ', '[ZAM] ']","['21-2', '21-4']",WS,20171130
64,"['Bridget Shamim Bangi', 'Annet Njobvu']","['[UGA] ', '[ZAM] ']","['21-2', '21-4']",WS,20171130
65,"['Mercy Joseph', 'Ngandwe Miyambo']","['[KEN] ', '[ZAM] ']","['21-19', '21-18']",WS,20171130
66,"['Leungo Bronia Tshweneetsile', 'Mary Chilambe']","['[BOT] ', '[ZAM] ']","['21-8', '21-16']",WS,20171130
67,"['Dorcas Ajoke Adesokan [4]', 'Delphine Nakanyika']","['[NGR] ', '[ZAM] ']","['21-1', '21-2']",WS,20171130
68,"['Johanita Scholtz', 'Matildah Kalandanya']","['[RSA] ', '[ZAM] ']","['21-9', '21-8']",WS,20171130
69,"['Evelyn Siamupangila', 'Halla Bouksani']","['[ZAM] ', '[ALG] ']",[],WS,20171130
70,"['Jana Ashraf', 'Ngoma Nandipa']","['[EGY] ', '[ZAM] ']","['21-4', '21-3']",WS,20171130
71,"['Kate Foo Kune [2]', 'Jenipher Phiri']","['[MRI] ', '[ZAM] ']","['21-7', '21-5']",WS,20171130
72,"['Misha Zilberman [1]', 'Fred Kirabo']","['[ISR] ', '[UGA] ']","['21-9', '21-11']",MS,20171130
73,"['Aatish Lubah [6]', 'Mohd Naser Mansour Nayef']","['[MRI] ', '[JOR] ']","['17-21', '21-15', '21-12']",MS,20171130
74,"['Maxime Moreels [3]', 'Matej Hlinican']","['[BEL] ', '[SVK] ']","['21-19', '21-17']",MS,20171130
75,"['Fabio Caponio', 'Thabani Mathe']","['[ITA] ', '[ZIM] ']","['21-6', '21-4']",MS,20171130
76,"['Robert Mann [7]', 'Tumisang Olekantse']","['[LUX] ', '[BOT] ']","['21-16', '21-15']",MS,20171130
77,"['Georges Julien Paul [4]', 'Chongo Ezra Mulenga']","['[MRI] ', '[ZAM] ']","['21-16', '21-8']",MS,20171130
78,"['Bahaedeen Ahmad Alshannik [8]', 'Zach Russ']","['[JOR] ', '[ENG] ']","['21-17', '21-11']",MS,20171130
79,"['Jonathan Persson', 'Rosario Maddaloni [2]']","['[GER] ', '[ITA] ']","['21-15', '19-21', '21-17']",MS,20171130
80,"['Ksenia Polikarpova [1]', 'Penelope Mudenda']","['[ISR] ', '[ZAM] ']","['21-0', '21-3']",WS,20171130
81,"['Doha Hany', 'Aisha Nakiyemba']","['[EGY] ', '[UGA] ']","['21-19', '17-21', '21-16']",WS,20171130
82,"['Ogar Siamupangila [3]', 'Towela Gondwe']","['[ZAM] ', '[ZAM] ']","['21-6', '21-6']",WS,20171130
83,"['Grace Gabriel', 'Botho Makubate']","['[NGR] ', '[BOT] ']","['21-8', '21-8']",WS,20171130
84,"['Bridget Shamim Bangi', 'Mercy Joseph']","['[UGA] ', '[KEN] ']","['21-11', '21-13']",WS,20171130
85,"['Dorcas Ajoke Adesokan [4]', 'Leungo Bronia Tshweneetsile']","['[NGR] ', '[BOT] ']","['21-8', '21-8']",WS,20171130
86,"['Johanita Scholtz', 'Evelyn Siamupangila']","['[RSA] ', '[ZAM] ']","['21-8', '21-8']",WS,20171130
87,"['Kate Foo Kune [2]', 'Jana Ashraf']","['[MRI] ', '[EGY] ']","['21-18', '21-9']",WS,20171130
88,"['Chongo Ezra Mulenga', 'Evelyn Siamupangila', 'Clement Krobakpo', 'Dorcas Ajoke Adesokan']","['[ZAM] ', '[ZAM] ', '[NGR] ', '[NGR] ']","['21-19', '8-21', '21-19']",XD,20171130
89,"['Cephus Banda', 'Annet Njobvu', 'Tlhoego Chamo', 'Botho Makubate']","['[ZAM] ', '[ZAM] ', '[BOT] ', '[BOT] ']","['21-5', '21-6']",XD,20171130
90,"['Kalombo Mulenga', 'Elizaberth Chipeleme', 'Timothy Kafunda', 'Jenipher Phiri']","['[ZAM] ', '[ZAM] ', '[ZAM] ', '[ZAM] ']","['21-10', '21-15']",XD,20171130
91,"['Abdelrahman Kashkal', 'Doha Hany', 'Mwansa Rodrick', 'Matildah Kalandanya']","['[EGY] ', '[EGY] ', '[ZAM] ', '[ZAM] ']","['21-9', '21-9']",XD,20171130
92,"['Jonathan Persson', 'Kate Foo Kune', 'Ngosa Chongo', 'Ngandwe Miyambo']","['[GER] ', '[MRI] ', '[ZAM] ', '[ZAM] ']","['21-9', '21-11']",XD,20171130
93,"['Tumisang Olekantse', 'Leungo Bronia Tshweneetsile', 'Dalitso Banda', 'Delphine Nakanyika']","['[BOT] ', '[BOT] ', '[ZAM] ', '[ZAM] ']","['21-8', '21-5']",XD,20171130
94,"['Mabo Donald', 'Topsy Phiri', 'Nelson Patricio Fernando Marcolino', 'Fausto Armando Mutanhere']","['[ZAM] ', '[ZAM] ', '[MOZ] ', '[MOZ] ']","['21-8', '21-12']",MD,20171130
95,"['Fred Kirabo', 'Isaac Senfuka', 'Nevers Phiri', 'Peter Zulu']","['[UGA] ', '[UGA] ', '[ZAM] ', '[ZAM] ']","['21-3', '21-16']",MD,20171130
96,"['Idrisse Issofo Mossagy', 'Zulficar Issufo Mussagy', 'Julius Mbewe', 'Weluzan Ziwa']","['[MOZ] ', '[MOZ] ', '[ZAM] ', '[ZAM] ']","['21-8', '21-8']",MD,20171130
97,"['Matej Hlinican', 'Jonathan Persson', 'Cephus Banda', 'Andrew Mumba']","['[SVK] ', '[GER] ', '[ZAM] ', '[ZAM] ']","['21-11', '21-16']",MD,20171130
98,"['Ngosa Chongo', 'Cheezwa Nakanda', 'Edmilson Paulo Mutondo', 'Andre Aleluia Tiago']","['[ZAM] ', '[ZAM] ', '[MOZ] ', '[MOZ] ']","['21-15', '21-7']",MD,20171130
99,"['Joshua Banda', 'Malama Musonda', 'Tlhoego Chamo', 'Tumisang Olekantse']","['[ZAM] ', '[ZAM] ', '[BOT] ', '[BOT] ']","['21-7', '21-10']",MD,20171130
100,"['Dalitso Banda', 'Mwansa Rodrick', 'Lucio Raul Mize Lampiao', 'Ibrahimo Issufo Mussagy']","['[ZAM] ', '[ZAM] ', '[MOZ] ', '[MOZ] ']","['21-9', '21-12']",MD,20171130
101,"['Kapil Chaudhary', 'Brijesh Yadav', 'Marvin Chisela', 'Mwanza Edward']","['[IND] ', '[IND] ', '[ZAM] ', '[ZAM] ']","['21-4', '21-11']",MD,20171130
102,"['Aatish Lubah [1]', 'Georges Julien Paul', 'Mabo Donald', 'Topsy Phiri']","['[MRI] ', '[MRI] ', '[ZAM] ', '[ZAM] ']","['21-13', '21-10']",MD,20171130
103,"['Mark Banda', 'Juma Muwowo', 'Fred Kirabo', 'Isaac Senfuka']","['[ZAM] ', '[ZAM] ', '[UGA] ', '[UGA] ']","['18-21', '18-21']",MD,20171130
104,"['Idrisse Issofo Mossagy', 'Zulficar Issufo Mussagy', 'Mohamed Abderrahime Belarbi [4]', 'Adel Hamek']","['[MOZ] ', '[MOZ] ', '[ALG] ', '[ALG] ']",[],MD,20171130
105,"['Matej Hlinican', 'Jonathan Persson', 'Saurav Das', 'Shubham Yadav']","['[SVK] ', '[GER] ', '[IND] ', '[IND] ']","['21-13', '21-19']",MD,20171130
106,"['Ngosa Chongo', 'Cheezwa Nakanda', 'Omel Njobvu', 'Daniel Simbeye']","['[ZAM] ', '[ZAM] ', '[ZAM] ', '[ZAM] ']","['21-7', '21-7']",MD,20171130
107,"['Chongo Ezra Mulenga [3]', 'Kalombo Mulenga', 'Joshua Banda', 'Malama Musonda']","['[ZAM] ', '[ZAM] ', '[ZAM] ', '[ZAM] ']","['21-13', '21-13']",MD,20171130
108,"['Dalitso Banda', 'Mwansa Rodrick', 'Bright Kunda', 'Gilbert Mwiya']","['[ZAM] ', '[ZAM] ', '[ZAM] ', '[ZAM] ']","['21-8', '21-12']",MD,20171130
109,"['Kapil Chaudhary', 'Brijesh Yadav', 'Bahaedeen Ahmad Alshannik [2]', 'Mohd Naser Mansour Nayef']","['[IND] ', '[IND] ', '[JOR] ', '[JOR] ']","['21-18', '21-11']",MD,20171130
110,"['Botho Makubate', 'Leungo Bronia Tshweneetsile', 'Mary Chilambe', 'Jenipher Phiri']","['[BOT] ', '[BOT] ', '[ZAM] ', '[ZAM] ']","['21-8', '21-16']",WD,20171130
111,"['Misha Zilberman [1]', 'Aatish Lubah [6]']","['[ISR] ', '[MRI] ']","['21-14', '21-15']",MS,20171130
112,"['Maxime Moreels [3]', 'Fabio Caponio']","['[BEL] ', '[ITA] ']","['21-19', '21-13']",MS,20171130
113,"['Georges Julien Paul [4]', 'Robert Mann [7]']","['[MRI] ', '[LUX] ']","['21-23', '21-15', '21-9']",MS,20171130
114,"['Jonathan Persson', 'Bahaedeen Ahmad Alshannik [8]']","['[GER] ', '[JOR] ']","['21-11', '21-4']",MS,20171130
115,"['Ksenia Polikarpova [1]', 'Doha Hany']","['[ISR] ', '[EGY] ']","['21-11', '21-9']",WS,20171130
116,"['Grace Gabriel', 'Ogar Siamupangila [3]']","['[NGR] ', '[ZAM] ']","['21-18', '21-16']",WS,20171130
117,"['Dorcas Ajoke Adesokan [4]', 'Bridget Shamim Bangi']","['[NGR] ', '[UGA] ']","['21-19', '24-22']",WS,20171130
118,"['Kate Foo Kune [2]', 'Johanita Scholtz']","['[MRI] ', '[RSA] ']","['21-16', '21-12']",WS,20171130
119,"['Aatish Lubah [1]', 'Georges Julien Paul', 'Mark Banda', 'Juma Muwowo']","['[MRI] ', '[MRI] ', '[ZAM] ', '[ZAM] ']","['21-10', '21-9']",MD,20171130
120,"['Matej Hlinican', 'Jonathan Persson', 'Idrisse Issofo Mossagy', 'Zulficar Issufo Mussagy']","['[SVK] ', '[GER] ', '[MOZ] ', '[MOZ] ']","['21-12', '21-10']",MD,20171130
121,"['Chongo Ezra Mulenga [3]', 'Kalombo Mulenga', 'Ngosa Chongo', 'Cheezwa Nakanda']","['[ZAM] ', '[ZAM] ', '[ZAM] ', '[ZAM] ']","['21-13', '21-11']",MD,20171130
122,"['Kapil Chaudhary', 'Brijesh Yadav', 'Dalitso Banda', 'Mwansa Rodrick']","['[IND] ', '[IND] ', '[ZAM] ', '[ZAM] ']","['21-13', '21-6']",MD,20171130
123,"['Silvia Garino [1]', 'Lisa Iversen', 'Lorain Mumba', 'Annet Njobvu']","['[ITA] ', '[ITA] ', '[ZAM] ', '[ZAM] ']","['21-1', '21-1']",WD,20171130
124,"['Botho Makubate', 'Leungo Bronia Tshweneetsile', 'Mwansa Esther', 'Marrien Kwiya Kafuni']","['[BOT] ', '[BOT] ', '[ZAM] ', '[ZAM] ']","['21-5', '21-13']",WD,20171130
125,"['Bridget Shamim Bangi', 'Aisha Nakiyemba', 'Evelyn Siamupangila [2]', 'Ogar Siamupangila']","['[UGA] ', '[UGA] ', '[ZAM] ', '[ZAM] ']","['21-19', '21-6']",WD,20171130
126,"['Elizaberth Chipeleme', 'Ngandwe Miyambo', 'Halla Bouksani', 'Linda Mazri']","['[ZAM] ', '[ZAM] ', '[ALG] ', '[ALG] ']",[],WD,20171130
127,"['Misha Zilberman [1]', 'Svetlana Zilberman', 'Chongo Ezra Mulenga', 'Evelyn Siamupangila']","['[ISR] ', '[ISR] ', '[ZAM] ', '[ZAM] ']","['21-4', '21-12']",XD,20171130
128,"['Kalombo Mulenga', 'Elizaberth Chipeleme', 'Cephus Banda', 'Annet Njobvu']","['[ZAM] ', '[ZAM] ', '[ZAM] ', '[ZAM] ']","['21-7', '21-1']",XD,20171130
129,"['Jonathan Persson', 'Kate Foo Kune', 'Abdelrahman Kashkal', 'Doha Hany']","['[GER] ', '[MRI] ', '[EGY] ', '[EGY] ']","['21-10', '21-17']",XD,20171130
130,"['Juma Muwowo [2]', 'Ogar Siamupangila', 'Tumisang Olekantse', 'Leungo Bronia Tshweneetsile']","['[ZAM] ', '[ZAM] ', '[BOT] ', '[BOT] ']","['15-21', '21-8', '21-9']",XD,20171130
