,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
0,"['Brynjar Mar Ellertsson', 'David Bjarni Bjornsson [1]']","['[ISL] ', '[ISL] ']",[],MS - Qualification,20170126,"Reykjavik, Iceland"
1,"['Einar Sverrisson', 'Jens-Frederik Nielsen']","['[ISL] ', '[GLD] ']",[],MS - Qualification,20170126,"Reykjavik, Iceland"
2,"['Kristofer Darri Finnsson', 'Robert Thor Henn [7]']","['[ISL] ', '[ISL] ']","['21-9', '11-21', '21-16']",MS - Qualification,20170126,"Reykjavik, Iceland"
3,"['Steven Stallwood', 'Robert Ingi Huldarsson']","['[ENG] ', '[ISL] ']","['21-17', '21-15']",MS - Qualification,20170126,"Reykjavik, Iceland"
4,"['Thordur Skulason', 'George Priestman [3]']","['[ISL] ', '[ENG] ']",[],MS - Qualification,20170126,"Reykjavik, Iceland"
5,"['Atli Tomasson', 'Frederik Elsner']","['[ISL] ', '[GLD] ']",[],MS - Qualification,20170126,"Reykjavik, Iceland"
6,"['Viknesh Rajendran [6]', 'Daniel Isak Steinarsson']","['[ENG] ', '[ISL] ']","['21-6', '21-18']",MS - Qualification,20170126,"Reykjavik, Iceland"
7,"['Bjarni Thor Sverrisson', 'Bror Madsen']","['[ISL] ', '[GLD] ']",[],MS - Qualification,20170126,"Reykjavik, Iceland"
8,"['Ethan Van Leeuwen', 'Eidur Isak Broddason']","['[ENG] ', '[ISL] ']","['21-19', '22-20']",MS - Qualification,20170126,"Reykjavik, Iceland"
9,"['Benjamin Pui Hun Li', 'Daniel Johannesson [8]']","['[ENG] ', '[ISL] ']","['21-10', '22-20']",MS - Qualification,20170126,"Reykjavik, Iceland"
10,"['Phone Pyae Naing Phone Pyae Naing', 'Sigurdur Edvard Olafsson']","['[MYA] ', '[ISL] ']","['21-15', '21-17']",MS - Qualification,20170126,"Reykjavik, Iceland"
11,"['Zach Russ [4]', 'Bjarki Stefansson']","['[ENG] ', '[ISL] ']","['21-9', '21-14']",MS - Qualification,20170126,"Reykjavik, Iceland"
12,"['Jonas Baldursson', 'Taatsiannguaq Pedersen']","['[ISL] ', '[GLD] ']","['21-6', '21-16']",MS - Qualification,20170126,"Reykjavik, Iceland"
13,"['Heiko Zoober [5]', 'Eysteinn Hognason']","['[EST] ', '[ISL] ']","['21-8', '21-9']",MS - Qualification,20170126,"Reykjavik, Iceland"
14,"['Haukur Gylfi Gislason', 'Nicholas Robert Henson Waller']","['[ISL] ', '[USA] ']",[],MS - Qualification,20170126,"Reykjavik, Iceland"
15,"['Elvar Mar Sturlaugsson', 'Peter Roenn Stensaeth [2]']","['[ISL] ', '[NOR] ']",[],MS - Qualification,20170126,"Reykjavik, Iceland"
16,"['Chloe Le Tissier', 'Ingibjorg Rosa Jonsdottir']","['[ENG] ', '[ISL] ']","['21-10', '21-9']",WS - Qualification,20170126,"Reykjavik, Iceland"
17,"['Einar Sverrisson', 'Brynjar Mar Ellertsson']","['[ISL] ', '[ISL] ']","['18-21', '21-18', '21-14']",MS - Qualification,20170126,"Reykjavik, Iceland"
18,"['Kristofer Darri Finnsson', 'Steven Stallwood']","['[ISL] ', '[ENG] ']","['21-14', '21-17']",MS - Qualification,20170126,"Reykjavik, Iceland"
19,"['Atli Tomasson', 'Thordur Skulason']","['[ISL] ', '[ISL] ']","['21-13', '21-12']",MS - Qualification,20170126,"Reykjavik, Iceland"
20,"['Viknesh Rajendran [6]', 'Bjarni Thor Sverrisson']","['[ENG] ', '[ISL] ']","['21-9', '21-16']",MS - Qualification,20170126,"Reykjavik, Iceland"
21,"['Pamela Reyes', 'Sigridur Arnadottir [1]']","['[ENG] ', '[ISL] ']",[],WS - Qualification,20170126,"Reykjavik, Iceland"
22,"['Viola Lindberg', 'Asmita Chaudhari']","['[FIN] ', '[ENG] ']","['21-14', '21-14']",WS - Qualification,20170126,"Reykjavik, Iceland"
23,"['Astrid Molander', 'Annie Lado']","['[DEN] ', '[ENG] ']","['21-15', '16-21', '21-11']",WS - Qualification,20170126,"Reykjavik, Iceland"
24,"['Sara Lindskov Jacobsen', 'Halla Maria Gustafsdottir']","['[GLD] ', '[ISL] ']","['21-6', '21-8']",WS - Qualification,20170126,"Reykjavik, Iceland"
25,"['Ethan Van Leeuwen', 'Benjamin Pui Hun Li']","['[ENG] ', '[ENG] ']","['21-18', '21-12']",MS - Qualification,20170126,"Reykjavik, Iceland"
26,"['Zach Russ [4]', 'Phone Pyae Naing Phone Pyae Naing']","['[ENG] ', '[MYA] ']","['18-21', '21-16', '21-17']",MS - Qualification,20170126,"Reykjavik, Iceland"
27,"['Heiko Zoober [5]', 'Jonas Baldursson']","['[EST] ', '[ISL] ']","['21-14', '21-12']",MS - Qualification,20170126,"Reykjavik, Iceland"
28,"['Haukur Gylfi Gislason', 'Elvar Mar Sturlaugsson']","['[ISL] ', '[ISL] ']","['20-22', '21-17', '22-20']",MS - Qualification,20170126,"Reykjavik, Iceland"
29,"['Chloe Le Tissier', 'Tanvi Dave']","['[ENG] ', '[ENG] ']","['21-7', '21-14']",WS - Qualification,20170126,"Reykjavik, Iceland"
30,"['Jessica Li [3]', 'Katrin Vala Einarsdottir']","['[ENG] ', '[ISL] ']","['21-8', '21-0']",WS - Qualification,20170126,"Reykjavik, Iceland"
31,"['Eyrun Bjorg Gudjonsdottir', 'Una Hrund Orvar']","['[ISL] ', '[ISL] ']","['21-18', '21-16']",WS - Qualification,20170126,"Reykjavik, Iceland"
32,"['Andrea Nilsdottir [2]', 'Ingibjorg Soley Einarsdottir']","['[ISL] ', '[ISL] ']","['21-12', '21-11']",WS - Qualification,20170126,"Reykjavik, Iceland"
33,"['Max Flynn', 'Lizzie Tolman', 'Egill Gudlaugsson', 'Erla Bjorg Hafsteinsdottir']","['[ENG] ', '[ENG] ', '[ISL] ', '[ISL] ']","['21-17', '17-21', '21-14']",XD,20170126,"Reykjavik, Iceland"
34,"['David Bjarni Bjornsson', 'Drifa Hardardottir', 'Atli Tomasson', 'Eyrun Bjorg Gudjonsdottir']","['[ISL] ', '[ISL] ', '[ISL] ', '[ISL] ']","['21-10', '21-8']",XD,20170126,"Reykjavik, Iceland"
35,"['Steven Stallwood', 'Hope Warner', 'Eidur Isak Broddason', 'Thorunn Eylands']","['[ENG] ', '[ENG] ', '[ISL] ', '[ISL] ']","['21-12', '21-17']",XD,20170126,"Reykjavik, Iceland"
36,"['Fredrik Kristensen [4]', 'Solvar Flaten Jorgensen', 'Bjarni Thor Sverrisson', 'Katrin Vala Einarsdottir']","['[NOR] ', '[NOR] ', '[ISL] ', '[ISL] ']","['21-15', '21-9']",XD,20170126,"Reykjavik, Iceland"
37,"['George Priestman', 'Molly Chapman', 'Jonas Baldursson', 'Sunna Osp Runolfsdottir']","['[ENG] ', '[ENG] ', '[ISL] ', '[ISL] ']","['21-18', '19-21', '23-21']",XD,20170126,"Reykjavik, Iceland"
38,"['Jeppe Ludvigsen', 'Astrid Molander', 'Sigurdur Edvard Olafsson', 'Harpa Hilmisdottir']","['[DEN] ', '[DEN] ', '[ISL] ', '[ISL] ']","['21-9', '21-9']",XD,20170126,"Reykjavik, Iceland"
39,"['Robert Ingi Huldarsson', 'Arna Karen Johannsdottir', 'Benjamin Pui Hun Li', 'Jessica Li']","['[ISL] ', '[ISL] ', '[ENG] ', '[ENG] ']","['22-20', '17-21', '21-12']",XD,20170126,"Reykjavik, Iceland"
40,"['Stuart Hardy', 'Chloe Le Tissier', 'Thordur Skulason', 'Una Hrund Orvar']","['[ENG] ', '[ENG] ', '[ISL] ', '[ISL] ']","['21-12', '21-8']",XD,20170126,"Reykjavik, Iceland"
41,"['Sturla Flaten Jorgensen', 'Marlene Wåland', 'Haukur Gylfi Gislason', 'Ingibjorg Soley Einarsdottir']","['[NOR] ', '[NOR] ', '[ISL] ', '[ISL] ']","['21-8', '21-9']",XD,20170126,"Reykjavik, Iceland"
42,"['Ethan Van Leeuwen', 'Sian Kelly', 'Robert Thor Henn', 'Andrea Nilsdottir']","['[ENG] ', '[ENG] ', '[ISL] ', '[ISL] ']","['21-23', '21-12', '21-18']",XD,20170126,"Reykjavik, Iceland"
43,"['Jan Rudzinski [3]', 'Wiktoria Rudzinska', 'Elvar Mar Sturlaugsson', 'Ulfheidur Embla Asgeirsdottir']","['[POL] ', '[POL] ', '[ISL] ', '[ISL] ']","['21-7', '21-9']",XD,20170126,"Reykjavik, Iceland"
44,"['Magnus Christensen', 'Natalie Syvertsen', 'Brynjar Mar Ellertsson', 'Ingibjorg Rosa Jonsdottir']","['[NOR] ', '[NOR] ', '[ISL] ', '[ISL] ']","['21-5', '21-3']",XD,20170126,"Reykjavik, Iceland"
45,"['Calvin Jia Hong Ong', 'Lyddia Yi Yu Cheah', 'Einar Sverrisson', 'Halla Maria Gustafsdottir']","['[MAS] ', '[MAS] ', '[ISL] ', '[ISL] ']","['21-9', '21-9']",XD,20170126,"Reykjavik, Iceland"
46,"['Kristofer Darri Finnsson', 'Margrét Johannsdottir', 'Carl Christian Mork', 'Elisa Wiborg']","['[ISL] ', '[ISL] ', '[NOR] ', '[NOR] ']","['21-15', '21-10']",XD,20170126,"Reykjavik, Iceland"
47,"['Callum Hemming [2]', 'Fee Teng Liew', 'Daniel Johannesson', 'Sigridur Arnadottir']","['[ENG] ', '[ENG] ', '[ISL] ', '[ISL] ']","['21-16', '21-14']",XD,20170126,"Reykjavik, Iceland"
48,"['Georgina Bland [1]', 'Ella Soderstrom']","['[ENG] ', '[SWE] ']","['21-18', '21-18']",WS,20170126,"Reykjavik, Iceland"
49,"['Vytaute Fomkinaite', 'Arna Karen Johannsdottir']","['[LTU] ', '[ISL] ']","['21-12', '21-6']",WS,20170126,"Reykjavik, Iceland"
50,"['Nicola Cerfontyne [6]', 'Harpa Hilmisdottir']","['[ENG] ', '[ISL] ']","['21-8', '21-13']",WS,20170126,"Reykjavik, Iceland"
51,"['Elisa Wiborg', 'Sara Lindskov Jacobsen']","['[NOR] ', '[GLD] ']","['21-14', '21-13']",WS,20170126,"Reykjavik, Iceland"
52,"['Aimee Moran [3]', 'Ulfheidur Embla Asgeirsdottir']","['[WAL] ', '[ISL] ']","['21-10', '21-10']",WS,20170126,"Reykjavik, Iceland"
53,"['Grace King', 'Viola Lindberg']","['[ENG] ', '[FIN] ']","['21-9', '21-14']",WS,20170126,"Reykjavik, Iceland"
54,"['Lyddia Yi Yu Cheah [7]', 'Sian Kelly']","['[MAS] ', '[ENG] ']","['21-12', '21-14']",WS,20170126,"Reykjavik, Iceland"
55,"['Abigail Holden', 'Eyrun Bjorg Gudjonsdottir']","['[ENG] ', '[ISL] ']","['21-10', '21-4']",WS,20170126,"Reykjavik, Iceland"
56,"['Astrid Molander', 'Vilde Espeseth']","['[DEN] ', '[NOR] ']","['14-21', '21-15', '22-20']",WS,20170126,"Reykjavik, Iceland"
57,"['Li Lian Yang [5]', 'Wiktoria Rudzinska']","['[MAS] ', '[POL] ']","['21-11', '21-6']",WS,20170126,"Reykjavik, Iceland"
58,"['Marlene Wåland', 'Thorunn Eylands']","['[NOR] ', '[ISL] ']","['21-16', '21-12']",WS,20170126,"Reykjavik, Iceland"
59,"['Gerda Voitechovskaja [4]', 'Pihla Lindberg']","['[LTU] ', '[FIN] ']","['21-15', '21-19']",WS,20170126,"Reykjavik, Iceland"
60,"['Pamela Reyes', 'Chloe Le Tissier']","['[ENG] ', '[ENG] ']","['21-10', '21-7']",WS,20170126,"Reykjavik, Iceland"
61,"['Miu Lin Ngan [8]', 'Jessica Li']","['[ENG] ', '[ENG] ']","['21-6', '21-14']",WS,20170126,"Reykjavik, Iceland"
62,"['Margrét Johannsdottir', 'Freya Patel-Redfearn']","['[ISL] ', '[ENG] ']","['21-11', '21-7']",WS,20170126,"Reykjavik, Iceland"
63,"['Sigridur Arnadottir', 'Andrea Nilsdottir']","['[ISL] ', '[ISL] ']","['21-18', '21-11']",WS,20170126,"Reykjavik, Iceland"
64,"['Duarte Nuno Anjo', 'Viknesh Rajendran']","['[POR] ', '[ENG] ']","['14-21', '21-17', '21-14']",MS,20170126,"Reykjavik, Iceland"
65,"['Peter Roenn Stensaeth', 'Heiko Zoober']","['[NOR] ', '[EST] ']","['21-15', '18-21', '21-14']",MS,20170126,"Reykjavik, Iceland"
66,"['Zach Russ', 'Pawel Pradzinski']","['[ENG] ', '[POL] ']","['22-20', '21-18']",MS,20170126,"Reykjavik, Iceland"
67,"['Kim Bruun [1]', 'Ethan Van Leeuwen']","['[DEN] ', '[ENG] ']","['21-10', '21-15']",MS,20170126,"Reykjavik, Iceland"
68,"['David Peng', 'Haukur Gylfi Gislason']","['[GER] ', '[ISL] ']","['21-4', '21-6']",MS,20170126,"Reykjavik, Iceland"
69,"['Adam Mendrek [6]', 'Ross Green']","['[CZE] ', '[ENG] ']","['21-10', '24-22']",MS,20170126,"Reykjavik, Iceland"
70,"['Mikkel Enghøj', 'Einar Sverrisson']","['[DEN] ', '[ISL] ']","['21-8', '21-9']",MS,20170126,"Reykjavik, Iceland"
71,"['Bernardo Atilano', 'Mihkel Laanes']","['[POR] ', '[EST] ']","['21-13', '21-19']",MS,20170126,"Reykjavik, Iceland"
72,"['Subhankar Dey [3]', 'Johnnie Torjussen']","['[IND] ', '[ENG] ']","['21-15', '21-15']",MS,20170126,"Reykjavik, Iceland"
73,"['Vilson Vattanirappel [5]', 'Prakash Vijayanath']","['[AUT] ', '[RSA] ']","['21-17', '17-21', '21-15']",MS,20170126,"Reykjavik, Iceland"
74,"['David Jones', 'George Priestman']","['[ENG] ', '[ENG] ']","['21-18', '21-19']",MS,20170126,"Reykjavik, Iceland"
75,"['Sam Parsons [4]', 'David Bjarni Bjornsson']","['[ENG] ', '[ISL] ']","['21-9', '21-17']",MS,20170126,"Reykjavik, Iceland"
76,"['Simon Wang', 'Michael Spencer-Smith']","['[GER] ', '[ENG] ']","['21-11', '21-10']",MS,20170126,"Reykjavik, Iceland"
77,"['Luis Ramon Garrido [8]', 'Kristofer Darri Finnsson']","['[MEX] ', '[ISL] ']","['18-21', '21-8', '21-17']",MS,20170126,"Reykjavik, Iceland"
78,"['Robert Mann', 'Atli Tomasson']","['[LUX] ', '[ISL] ']","['21-16', '21-13']",MS,20170126,"Reykjavik, Iceland"
79,"['Kalle Koljonen [2]', 'Alex Lane']","['[FIN] ', '[ENG] ']","['21-17', '21-19']",MS,20170126,"Reykjavik, Iceland"
80,"['Lyddia Yi Yu Cheah', 'Li Lian Yang', 'María Arnadottir', 'Andrea Nilsdottir']","['[MAS] ', '[MAS] ', '[ISL] ', '[ISL] ']","['21-9', '21-6']",WD,20170126,"Reykjavik, Iceland"
81,"['Abigail Holden', 'Miu Lin Ngan', 'Erla Bjorg Hafsteinsdottir', 'Snjolaug Johannsdottir']","['[ENG] ', '[ENG] ', '[ISL] ', '[ISL] ']","['21-15', '16-21', '21-15']",WD,20170126,"Reykjavik, Iceland"
82,"['Grace King', 'Hope Warner', 'Katrin Vala Einarsdottir', 'Ingibjorg Rosa Jonsdottir']","['[ENG] ', '[ENG] ', '[ISL] ', '[ISL] ']","['21-8', '21-7']",WD,20170126,"Reykjavik, Iceland"
83,"['Sian Kelly', 'Annie Lado', 'Thorunn Eylands', 'Sunna Osp Runolfsdottir']","['[ENG] ', '[ENG] ', '[ISL] ', '[ISL] ']","['21-12', '21-12']",WD,20170126,"Reykjavik, Iceland"
